DeviceName,DeviceEnvironment,DeviceLocation,DeviceOS,DeviceEndOfService,DeviceIP,ApplicationName,ApplicationBusiness,ApplicationPriorty,timestamp,cpu_cores,cpu_capcity,cpu_usage_mhz,cpu_usage_percent,mem_capacity_provisioned,mem_usage,disk_r_throughput,disk_w_throughput,network_in_throughput
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 08:30:51",1,2925.999516,11.703998064,0.4,209988.0,53650.1333333333,0.0,0.133333333333333,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 08:35:51",1,2925.999516,0.0,0.0,209988.0,57145.6,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 08:40:51",1,2925.999516,0.0,0.0,209988.0,30930.9333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 08:45:51",1,2925.999516,0.0,0.0,209988.0,22366.6666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 08:50:51",1,2925.999516,11.703998064,0.4,209988.0,60990.4,0.0,0.133333333333333,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 08:55:51",1,2925.999516,0.0,0.0,209988.0,62737.8666666667,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 09:00:51",1,2925.999516,0.0,0.0,209988.0,30930.6666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 09:05:52",1,2925.999516,11.703998064,0.4,209988.0,73573.0666666667,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 09:10:52",1,2925.999516,0.0,0.0,209988.0,37746.4,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 09:15:52",1,2925.999516,0.0,0.0,209988.0,23764.8,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 09:20:52",1,2925.999516,0.0,0.0,209988.0,23066.9333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 09:25:52",1,2925.999516,0.0,0.0,209988.0,24988.8,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 09:30:52",1,2925.999516,0.0,0.0,209988.0,26735.2,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 09:35:52",1,2925.999516,0.0,0.0,209988.0,24288.8,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 09:40:52",1,2925.999516,0.0,0.0,209988.0,20095.4666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 09:45:52",1,2925.999516,0.0,0.0,209988.0,20794.1333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 09:50:52",1,2925.999516,0.0,0.0,209988.0,23939.7333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 09:55:52",1,2925.999516,0.0,0.0,209988.0,26735.7333333333,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 10:00:52",1,2925.999516,0.0,0.0,209988.0,22192.8,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 10:05:52",1,2925.999516,0.0,0.0,209988.0,21494.1333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 10:10:52",1,2925.999516,0.0,0.0,209988.0,21843.7333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 10:15:52",1,2925.999516,0.0,0.0,209988.0,23765.3333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 10:20:52",1,2925.999516,11.703998064,0.4,209988.0,62912.5333333333,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 10:25:52",1,2925.999516,0.0,0.0,209988.0,71302.4,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 10:30:52",1,2925.999516,0.0,0.0,209988.0,29008.2666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 10:35:52",1,2925.999516,0.0,0.0,209988.0,21144.2666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 10:40:52",1,2925.999516,0.0,0.0,209988.0,22017.3333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 10:45:52",1,2925.999516,0.0,0.0,209988.0,23240.5333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 10:50:52",1,2925.999516,0.0,0.0,209988.0,21494.4,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 10:55:52",1,2925.999516,0.0,0.0,209988.0,24289.6,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 11:00:52",1,2925.999516,0.0,0.0,209988.0,30057.0666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 11:05:52",1,2925.999516,11.703998064,0.4,209988.0,73048.0,0.0,0.133333333333333,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 11:10:52",1,2925.999516,0.0,0.0,209988.0,51552.5333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 11:15:52",1,2925.999516,0.0,0.0,209988.0,30406.9333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 11:20:53",1,2925.999516,0.0,0.0,209988.0,25862.9333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 11:25:53",1,2925.999516,0.0,0.0,209988.0,23940.2666666667,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 11:30:53",1,2925.999516,0.0,0.0,209988.0,23765.6,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 11:35:53",1,2925.999516,0.0,0.0,209988.0,26562.1333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 11:40:53",1,2925.999516,7.802665376,0.266666666666667,209988.0,31979.2,0.0,0.133333333333333,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 11:45:53",1,2925.999516,3.901332688,0.133333333333333,209988.0,77418.4,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 11:50:53",1,2925.999516,0.0,0.0,209988.0,30930.6666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 11:55:53",1,2925.999516,0.0,0.0,209988.0,24114.4,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 12:00:53",1,2925.999516,0.0,0.0,209988.0,17649.3333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 12:05:52",1,2925.999516,0.0,0.0,209988.0,20270.9333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 12:10:52",1,2925.999516,0.0,0.0,209988.0,17999.2,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 12:15:52",1,2925.999516,0.0,0.0,209988.0,20969.8666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 12:20:52",1,2925.999516,0.0,0.0,209988.0,23066.9333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 12:25:52",1,2925.999516,0.0,0.0,209988.0,21318.6666666667,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 12:30:52",1,2925.999516,0.0,0.0,209988.0,28135.2,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 12:35:52",1,2925.999516,0.0,0.0,209988.0,21668.2666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 12:40:52",1,2925.999516,11.703998064,0.4,209988.0,63087.2,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 12:45:52",1,2925.999516,0.0,0.0,209988.0,46659.2,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 12:50:52",1,2925.999516,0.0,0.0,209988.0,26211.4666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 12:55:52",1,2925.999516,0.0,0.0,209988.0,20620.0,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 13:00:53",1,2925.999516,11.703998064,0.4,209988.0,84758.6666666667,0.0,0.133333333333333,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 13:05:53",1,2925.999516,0.0,0.0,209988.0,60116.0,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 13:10:53",1,2925.999516,0.0,0.0,209988.0,30581.6,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 13:15:53",1,2925.999516,11.703998064,0.4,209988.0,90175.2,0.0,0.133333333333333,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 13:20:53",1,2925.999516,0.0,0.0,209988.0,40193.6,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 13:25:53",1,2925.999516,0.0,0.0,209988.0,20445.3333333333,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 13:30:53",1,2925.999516,0.0,0.0,209988.0,22193.6,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 13:35:53",1,2925.999516,11.703998064,0.4,209988.0,90350.9333333333,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 13:40:53",1,2925.999516,0.0,0.0,209988.0,41242.4,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 13:45:53",1,2925.999516,0.0,0.0,209988.0,24289.6,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 13:50:53",1,2925.999516,11.703998064,0.4,209988.0,40367.4666666667,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 13:55:53",1,2925.999516,0.0,0.0,209988.0,75145.6,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 14:00:53",1,2925.999516,0.0,0.0,209988.0,27959.4666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 14:05:53",1,2925.999516,0.0,0.0,209988.0,21144.0,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 14:10:53",1,2925.999516,0.0,0.0,209988.0,23766.4,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 14:15:53",1,2925.999516,0.0,0.0,209988.0,17124.8,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 14:20:53",1,2925.999516,0.0,0.0,209988.0,21318.4,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 14:25:53",1,2925.999516,11.703998064,0.4,209988.0,89475.7333333333,0.0,0.133333333333333,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 14:30:53",1,2925.999516,0.0,0.0,209988.0,44038.6666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 14:35:53",1,2925.999516,0.0,0.0,209988.0,24464.8,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 14:40:53",1,2925.999516,0.0,0.0,209988.0,21843.4666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 14:45:53",1,2925.999516,11.703998064,0.4,209988.0,83360.0,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 14:50:53",1,2925.999516,0.0,0.0,209988.0,35824.8,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 14:55:53",1,2925.999516,0.0,0.0,209988.0,23765.6,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 15:00:53",1,2925.999516,3.901332688,0.133333333333333,209988.0,25164.0,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 15:05:53",1,2925.999516,7.802665376,0.266666666666667,209988.0,78990.4,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 15:10:53",1,2925.999516,0.0,0.0,209988.0,30931.4666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 15:15:54",1,2925.999516,3.901332688,0.133333333333333,209988.0,27086.6666666667,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 15:20:54",1,2925.999516,5.851999032,0.2,209988.0,83534.1333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 15:25:54",1,2925.999516,0.0,0.0,209988.0,33552.0,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 15:30:54",1,2925.999516,0.0,0.0,209988.0,22716.8,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 15:35:54",1,2925.999516,11.703998064,0.4,209988.0,82136.2666666667,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 15:40:54",1,2925.999516,0.0,0.0,209988.0,37921.6,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 15:45:54",1,2925.999516,0.0,0.0,209988.0,25163.7333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 15:50:54",1,2925.999516,0.0,0.0,209988.0,19047.4666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 15:55:54",1,2925.999516,11.703998064,0.4,209988.0,83535.2,0.0,0.2,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 16:00:54",1,2925.999516,0.0,0.0,209988.0,42289.8666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 16:05:54",1,2925.999516,0.0,0.0,209988.0,23940.2666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 16:10:54",1,2925.999516,11.703998064,0.4,209988.0,66931.4666666667,0.0,0.0666666666666667,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 16:15:54",1,2925.999516,0.0,0.0,209988.0,52426.6666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 16:20:54",1,2925.999516,0.0,0.0,209988.0,24464.0,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 16:25:54",1,2925.999516,11.703998064,0.4,209988.0,46484.5333333333,0.0,0.133333333333333,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 16:30:54",1,2925.999516,0.0,0.0,209988.0,78641.0666666667,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 16:35:54",1,2925.999516,0.0,0.0,209988.0,32678.1333333333,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 16:40:54",1,2925.999516,0.0,0.0,209988.0,23240.8,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 16:45:54",1,2925.999516,0.0,0.0,209988.0,19571.2,0.0,0.0,0.0
b3dbba24-f8c1-4a88-acb5-a53f55c38e25,faststorage,"Wilhelm Park","Red Hat Enterprise Linux",5/1/13,247.31.91.108,app_1,Research,5,"2013-08-13 16:50:54",1,2925.999516,0.0,0.0,209988.0,23765.6,0.0,0.0,0.0
